날짜,요일유형,hour,acsr_nm,레코드여부,trf_qnty,판정가능여부,final_stage,final_zero_rate
2026-04-06,평일,08,구지4R-동(서향),있음(비0),125,B형 검토,0,0.0000
2026-04-06,평일,08,구지4R-남(북향),있음(비0),143,B형 검토,0,0.0000
2026-04-06,평일,08,구지4R-서(동향),있음(비0),136,B형 검토,0,0.0000
2026-04-06,평일,09,구지4R-북(남향),있음(비0),96,B형 검토,0,0.0000
2026-04-06,평일,09,구지4R-동(서향),있음(비0),68,B형 검토,0,0.0000
2026-04-06,평일,09,구지4R-남(북향),있음(비0),98,B형 검토,0,0.0000
2026-04-06,평일,09,구지4R-서(동향),있음(비0),107,B형 검토,0,0.0000
2026-04-06,평일,10,구지4R-북(남향),있음(비0),99,B형 검토,0,0.0000
2026-04-06,평일,10,구지4R-동(서향),있음(비0),72,B형 검토,0,0.0000
2026-04-06,평일,10,구지4R-남(북향),있음(비0),107,B형 검토,0,0.0000
2026-04-06,평일,10,구지4R-서(동향),있음(비0),66,B형 검토,0,0.0000
2026-04-06,평일,11,구지4R-북(남향),있음(비0),94,B형 검토,0,0.0000
2026-04-06,평일,11,구지4R-동(서향),있음(비0),80,B형 검토,0,0.0000
2026-04-06,평일,11,구지4R-남(북향),있음(비0),110,B형 검토,0,0.0000
2026-04-06,평일,11,구지4R-서(동향),있음(비0),77,B형 검토,0,0.0000
2026-04-06,평일,12,구지4R-북(남향),있음(비0),94,B형 검토,0,0.0000
2026-04-06,평일,12,구지4R-동(서향),있음(비0),91,B형 검토,0,0.0000
2026-04-06,평일,12,구지4R-남(북향),있음(비0),104,B형 검토,0,0.0000
2026-04-06,평일,12,구지4R-서(동향),있음(비0),87,B형 검토,0,0.0000
2026-04-06,평일,13,구지4R-북(남향),있음(비0),89,B형 검토,0,0.0000
2026-04-06,평일,13,구지4R-동(서향),있음(비0),78,B형 검토,0,0.0000
2026-04-06,평일,13,구지4R-남(북향),있음(비0),121,B형 검토,0,0.0000
2026-04-06,평일,13,구지4R-서(동향),있음(비0),76,B형 검토,0,0.0000
2026-04-06,평일,14,구지4R-북(남향),있음(비0),91,B형 검토,0,0.0000
2026-04-06,평일,14,구지4R-동(서향),있음(비0),71,B형 검토,0,0.0000
2026-04-06,평일,14,구지4R-남(북향),있음(비0),131,B형 검토,0,0.0000
2026-04-06,평일,14,구지4R-서(동향),있음(비0),78,B형 검토,0,0.0000
2026-04-06,평일,15,구지4R-북(남향),있음(비0),96,B형 검토,0,0.0000
2026-04-06,평일,15,구지4R-동(서향),있음(비0),97,B형 검토,0,0.0000
2026-04-06,평일,15,구지4R-남(북향),있음(비0),125,B형 검토,0,0.0000
2026-04-06,평일,15,구지4R-서(동향),있음(비0),70,B형 검토,0,0.0000
2026-04-06,평일,16,구지4R-북(남향),있음(비0),95,B형 검토,0,0.0000
2026-04-06,평일,16,구지4R-동(서향),있음(비0),121,B형 검토,0,0.0000
2026-04-06,평일,16,구지4R-남(북향),있음(비0),132,B형 검토,0,0.0000
2026-04-06,평일,16,구지4R-서(동향),있음(비0),76,B형 검토,0,0.0000
2026-04-06,평일,17,구지4R-북(남향),있음(비0),79,B형 검토,0,0.0000
2026-04-06,평일,17,구지4R-동(서향),있음(비0),142,B형 검토,0,0.0000
2026-04-06,평일,17,구지4R-남(북향),있음(비0),130,B형 검토,0,0.0000
2026-04-06,평일,17,구지4R-서(동향),있음(비0),59,B형 검토,0,0.0000
2026-04-06,평일,18,구지4R-북(남향),있음(비0),107,B형 검토,0,0.0000
2026-04-06,평일,18,구지4R-동(서향),있음(비0),133,B형 검토,0,0.0000
2026-04-06,평일,18,구지4R-남(북향),있음(비0),140,B형 검토,0,0.0000
2026-04-06,평일,18,구지4R-서(동향),있음(비0),49,B형 검토,0,0.0000
2026-04-06,평일,19,구지4R-북(남향),있음(비0),68,B형 검토,0,0.0000
2026-04-06,평일,19,구지4R-동(서향),있음(비0),91,B형 검토,0,0.0000
2026-04-06,평일,19,구지4R-남(북향),있음(비0),77,B형 검토,0,0.0000
2026-04-06,평일,19,구지4R-서(동향),있음(비0),57,B형 검토,0,0.0000
2026-04-06,평일,20,구지4R-북(남향),있음(비0),45,B형 검토,0,0.0000
2026-04-06,평일,20,구지4R-동(서향),있음(비0),72,B형 검토,0,0.0000
2026-04-06,평일,20,구지4R-남(북향),있음(비0),50,B형 검토,0,0.0000
2026-04-06,평일,20,구지4R-서(동향),있음(비0),45,B형 검토,0,0.0000
2026-04-06,평일,21,구지4R-북(남향),있음(비0),35,B형 검토,0,0.0000
2026-04-06,평일,21,구지4R-동(서향),있음(비0),62,B형 검토,0,0.0000
