acsr_nm,day_type,hour,stage0_zr,stage1_zr,stage2_zr,final_stage,exp_count,act_count,n_zero_baseline,n_total_baseline,baseline_median
멀뫼사거리-북 (남향),평일,14,0.0909,-,-,0,44,40,0,40,822.0
멀뫼사거리-북 (남향),평일,15,0.1951,-,-,0,41,33,0,52,822.0
멀뫼사거리-북 (남향),평일,15,0.5000,-,-,0,42,21,0,21,840.0
멀뫼사거리-북 (남향),평일,15,0.0909,-,-,0,44,40,0,40,817.0
멀뫼사거리-북 (남향),평일,16,0.2195,-,-,0,41,32,0,52,835.0
멀뫼사거리-북 (남향),평일,16,0.4762,-,-,0,42,22,0,22,831.0
멀뫼사거리-북 (남향),평일,16,0.1136,-,-,0,44,39,0,39,811.0
멀뫼사거리-북 (남향),평일,17,0.2683,-,-,0,41,30,0,50,835.0
멀뫼사거리-북 (남향),평일,17,0.4762,-,-,0,42,22,0,22,814.5
멀뫼사거리-북 (남향),평일,17,0.1136,-,-,0,44,39,0,39,781.0
멀뫼사거리-북 (남향),평일,18,0.2683,-,-,0,41,30,0,50,746.0
멀뫼사거리-북 (남향),평일,18,0.4762,-,-,0,42,22,0,22,742.5
멀뫼사거리-북 (남향),평일,18,0.1136,-,-,0,44,39,0,39,732.0
멀뫼사거리-북 (남향),평일,19,0.2683,-,-,0,41,30,0,50,797.0
멀뫼사거리-북 (남향),평일,19,0.4762,-,-,0,42,22,0,22,803.0
멀뫼사거리-북 (남향),평일,19,0.1136,-,-,0,44,39,0,39,812.0
멀뫼사거리-북 (남향),평일,20,0.2683,-,-,0,41,30,0,50,692.0
멀뫼사거리-북 (남향),평일,20,0.4762,-,-,0,42,22,0,22,698.0
멀뫼사거리-북 (남향),평일,20,0.1136,-,-,0,44,39,0,39,735.0
멀뫼사거리-북 (남향),평일,21,0.2683,-,-,0,41,30,1,50,579.0
멀뫼사거리-북 (남향),평일,21,0.4762,-,-,0,42,22,0,22,623.0
멀뫼사거리-북 (남향),평일,21,0.1136,-,-,0,44,39,0,39,637.0
멀뫼사거리-북 (남향),평일,22,0.2927,-,-,0,41,29,0,49,426.0
멀뫼사거리-북 (남향),평일,22,0.4762,-,-,0,42,22,0,22,462.0
멀뫼사거리-북 (남향),평일,22,0.1136,-,-,0,44,39,0,39,469.0
멀뫼사거리-북 (남향),평일,23,0.2927,-,-,0,41,29,0,49,276.0
멀뫼사거리-북 (남향),평일,23,0.4762,-,-,0,42,22,0,22,297.0
멀뫼사거리-북 (남향),평일,23,0.1136,-,-,0,44,39,0,39,299.0
멀뫼사거리-북 (남향),토요일,00,0.0000,-,-,0,8,8,0,13,208.0
멀뫼사거리-북 (남향),토요일,00,0.4000,-,-,0,10,6,0,6,270.0
멀뫼사거리-북 (남향),토요일,00,0.0000,-,-,0,8,8,0,8,250.0
멀뫼사거리-북 (남향),토요일,01,0.0000,-,-,0,8,8,0,13,152.0
멀뫼사거리-북 (남향),토요일,01,0.4000,-,-,0,10,6,0,6,189.0
멀뫼사거리-북 (남향),토요일,01,0.0000,-,-,0,8,8,0,8,181.0
멀뫼사거리-북 (남향),토요일,02,0.0000,-,-,0,8,8,0,13,118.0
멀뫼사거리-북 (남향),토요일,02,0.4000,-,-,0,10,6,0,6,132.5
멀뫼사거리-북 (남향),토요일,02,0.0000,-,-,0,8,8,0,8,133.5
멀뫼사거리-북 (남향),토요일,03,0.0000,-,-,0,8,8,0,13,110.0
멀뫼사거리-북 (남향),토요일,03,0.4000,-,-,0,10,6,0,6,-
멀뫼사거리-북 (남향),토요일,03,0.0000,-,-,0,8,8,0,8,139.0
멀뫼사거리-북 (남향),토요일,04,0.0000,-,-,0,8,8,0,13,159.0
멀뫼사거리-북 (남향),토요일,04,0.4000,-,-,0,10,6,0,6,-
멀뫼사거리-북 (남향),토요일,04,0.0000,-,-,0,8,8,0,8,207.0
멀뫼사거리-북 (남향),토요일,05,0.0000,-,-,0,8,8,0,13,344.0
멀뫼사거리-북 (남향),토요일,05,0.4000,-,-,0,10,6,0,6,415.0
멀뫼사거리-북 (남향),토요일,05,0.0000,-,-,0,8,8,0,8,445.5
멀뫼사거리-북 (남향),토요일,06,0.0000,-,-,0,8,8,0,13,432.0
멀뫼사거리-북 (남향),토요일,06,0.4000,-,-,0,10,6,0,6,501.0
멀뫼사거리-북 (남향),토요일,06,0.0000,-,-,0,8,8,0,8,589.0
멀뫼사거리-북 (남향),토요일,07,0.0000,-,-,0,8,8,0,13,477.0
멀뫼사거리-북 (남향),토요일,07,0.4000,-,-,0,10,6,0,6,587.0
멀뫼사거리-북 (남향),토요일,07,0.0000,-,-,0,8,8,0,8,609.0
멀뫼사거리-북 (남향),토요일,08,0.0000,-,-,0,8,8,0,13,619.5
멀뫼사거리-북 (남향),토요일,08,0.4000,-,-,0,10,6,0,6,744.5
멀뫼사거리-북 (남향),토요일,08,0.0000,-,-,0,8,8,0,8,753.0
멀뫼사거리-북 (남향),토요일,09,0.0000,-,-,0,8,8,0,13,768.0
멀뫼사거리-북 (남향),토요일,09,0.4000,-,-,0,10,6,0,6,-
멀뫼사거리-북 (남향),토요일,09,0.0000,-,-,0,8,8,0,8,864.0
멀뫼사거리-북 (남향),토요일,10,0.0000,-,-,0,8,8,0,13,833.5
멀뫼사거리-북 (남향),토요일,10,0.4000,-,-,0,10,6,0,6,881.0
멀뫼사거리-북 (남향),토요일,10,0.0000,-,-,0,8,8,0,8,823.5
멀뫼사거리-북 (남향),토요일,11,0.0000,-,-,0,8,8,0,13,837.0
멀뫼사거리-북 (남향),토요일,11,0.4000,-,-,0,10,6,0,6,853.0
멀뫼사거리-북 (남향),토요일,11,0.0000,-,-,0,8,8,0,8,806.5
멀뫼사거리-북 (남향),토요일,12,0.0000,-,-,0,8,8,0,13,805.0
멀뫼사거리-북 (남향),토요일,12,0.4000,-,-,0,10,6,0,6,856.5
멀뫼사거리-북 (남향),토요일,12,0.0000,-,-,0,8,8,0,8,844.0
멀뫼사거리-북 (남향),토요일,13,0.0000,-,-,0,8,8,0,13,839.0
멀뫼사거리-북 (남향),토요일,13,0.4000,-,-,0,10,6,0,6,857.0
멀뫼사거리-북 (남향),토요일,13,0.0000,-,-,0,8,8,0,8,841.0
멀뫼사거리-북 (남향),토요일,14,0.0000,-,-,0,8,8,0,13,803.0
멀뫼사거리-북 (남향),토요일,14,0.4000,-,-,0,10,6,0,6,805.5
멀뫼사거리-북 (남향),토요일,14,0.0000,-,-,0,8,8,0,8,808.0
멀뫼사거리-북 (남향),토요일,15,0.0000,-,-,0,8,8,0,13,815.0
멀뫼사거리-북 (남향),토요일,15,0.4000,-,-,0,10,6,0,6,858.0
멀뫼사거리-북 (남향),토요일,15,0.0000,-,-,0,8,8,0,8,800.0
멀뫼사거리-북 (남향),토요일,16,0.0000,-,-,0,8,8,0,12,787.0
멀뫼사거리-북 (남향),토요일,16,0.4000,-,-,0,10,6,0,6,818.0
멀뫼사거리-북 (남향),토요일,16,0.0000,-,-,0,8,8,0,8,801.5
멀뫼사거리-북 (남향),토요일,17,0.0000,-,-,0,8,8,0,12,819.0
멀뫼사거리-북 (남향),토요일,17,0.4000,-,-,0,10,6,0,6,861.5
멀뫼사거리-북 (남향),토요일,17,0.0000,-,-,0,8,8,0,8,840.0
멀뫼사거리-북 (남향),토요일,18,0.0000,-,-,0,8,8,0,12,774.0
멀뫼사거리-북 (남향),토요일,18,0.4000,-,-,0,10,6,0,6,805.0
멀뫼사거리-북 (남향),토요일,18,0.0000,-,-,0,8,8,0,8,804.0
멀뫼사거리-북 (남향),토요일,19,0.0000,-,-,0,8,8,0,12,645.0
멀뫼사거리-북 (남향),토요일,19,0.4000,-,-,0,10,6,0,6,657.0
멀뫼사거리-북 (남향),토요일,19,0.0000,-,-,0,8,8,0,8,637.0
멀뫼사거리-북 (남향),토요일,20,0.0000,-,-,0,8,8,0,12,530.5
멀뫼사거리-북 (남향),토요일,20,0.4000,-,-,0,10,6,0,6,638.0
멀뫼사거리-북 (남향),토요일,20,0.0000,-,-,0,8,8,0,8,606.0
멀뫼사거리-북 (남향),토요일,21,0.0000,-,-,0,8,8,0,12,483.0
멀뫼사거리-북 (남향),토요일,21,0.4000,-,-,0,10,6,0,6,575.0
멀뫼사거리-북 (남향),토요일,21,0.0000,-,-,0,8,8,0,8,524.0
멀뫼사거리-북 (남향),토요일,22,0.0000,-,-,0,8,8,0,12,391.0
멀뫼사거리-북 (남향),토요일,22,0.4000,-,-,0,10,6,0,6,438.5
멀뫼사거리-북 (남향),토요일,22,0.0000,-,-,0,8,8,0,8,404.0
멀뫼사거리-북 (남향),토요일,23,0.0000,-,-,0,8,8,0,12,274.0
멀뫼사거리-북 (남향),토요일,23,0.4000,-,-,0,10,6,0,6,298.0
멀뫼사거리-북 (남향),토요일,23,0.0000,-,-,0,8,8,0,8,288.5
멀뫼사거리-북 (남향),일·공휴일,00,0.0000,-,-,0,8,8,0,13,228.0
멀뫼사거리-북 (남향),일·공휴일,00,0.2000,-,-,0,10,8,0,8,232.0
멀뫼사거리-북 (남향),일·공휴일,00,0.0000,-,-,0,8,8,0,8,200.5
멀뫼사거리-북 (남향),일·공휴일,01,0.0000,-,-,0,8,8,0,13,154.0
멀뫼사거리-북 (남향),일·공휴일,01,0.2000,-,-,0,10,8,0,8,156.0
멀뫼사거리-북 (남향),일·공휴일,01,0.0000,-,-,0,8,8,0,8,150.5
멀뫼사거리-북 (남향),일·공휴일,02,0.0000,-,-,0,8,8,0,13,123.0
멀뫼사거리-북 (남향),일·공휴일,02,0.2000,-,-,0,10,8,0,8,113.5
멀뫼사거리-북 (남향),일·공휴일,02,0.0000,-,-,0,8,8,0,8,106.5
멀뫼사거리-북 (남향),일·공휴일,03,0.0000,-,-,0,8,8,0,13,92.0
멀뫼사거리-북 (남향),일·공휴일,03,0.2000,-,-,0,10,8,0,8,104.5
멀뫼사거리-북 (남향),일·공휴일,03,0.0000,-,-,0,8,8,0,8,105.5
멀뫼사거리-북 (남향),일·공휴일,04,0.0000,-,-,0,8,8,0,13,109.0
멀뫼사거리-북 (남향),일·공휴일,04,0.2000,-,-,0,10,8,0,8,119.0
멀뫼사거리-북 (남향),일·공휴일,04,0.0000,-,-,0,8,8,0,8,123.0
멀뫼사거리-북 (남향),일·공휴일,05,0.0000,-,-,0,8,8,0,13,164.0
멀뫼사거리-북 (남향),일·공휴일,05,0.2000,-,-,0,10,8,0,8,167.5
멀뫼사거리-북 (남향),일·공휴일,05,0.0000,-,-,0,8,8,0,8,210.0
멀뫼사거리-북 (남향),일·공휴일,06,0.0000,-,-,0,8,8,0,13,252.5
멀뫼사거리-북 (남향),일·공휴일,06,0.2000,-,-,0,10,8,0,8,261.0
멀뫼사거리-북 (남향),일·공휴일,06,0.0000,-,-,0,8,8,0,8,317.5
멀뫼사거리-북 (남향),일·공휴일,07,0.0000,-,-,0,8,8,0,13,284.0
멀뫼사거리-북 (남향),일·공휴일,07,0.2000,-,-,0,10,8,0,8,306.0
멀뫼사거리-북 (남향),일·공휴일,07,0.0000,-,-,0,8,8,0,8,374.5
멀뫼사거리-북 (남향),일·공휴일,08,0.0000,-,-,0,8,8,0,13,406.0
멀뫼사거리-북 (남향),일·공휴일,08,0.2000,-,-,0,10,8,0,8,474.0
멀뫼사거리-북 (남향),일·공휴일,08,0.0000,-,-,0,8,8,0,8,548.0
멀뫼사거리-북 (남향),일·공휴일,09,0.0000,-,-,0,8,8,0,13,609.0
멀뫼사거리-북 (남향),일·공휴일,09,0.2000,-,-,0,10,8,0,8,609.0
멀뫼사거리-북 (남향),일·공휴일,09,0.0000,-,-,0,8,8,0,8,682.5
멀뫼사거리-북 (남향),일·공휴일,10,0.1250,-,-,0,8,7,0,12,784.0
멀뫼사거리-북 (남향),일·공휴일,10,0.2000,-,-,0,10,8,0,8,796.0
멀뫼사거리-북 (남향),일·공휴일,10,0.0000,-,-,0,8,8,0,8,834.0
멀뫼사거리-북 (남향),일·공휴일,11,0.1250,-,-,0,8,7,0,12,751.5
멀뫼사거리-북 (남향),일·공휴일,11,0.2000,-,-,0,10,8,0,8,823.0
멀뫼사거리-북 (남향),일·공휴일,11,0.0000,-,-,0,8,8,0,8,828.0
멀뫼사거리-북 (남향),일·공휴일,12,0.0000,-,-,0,8,8,0,13,791.5
멀뫼사거리-북 (남향),일·공휴일,12,0.2000,-,-,0,10,8,0,8,832.0
멀뫼사거리-북 (남향),일·공휴일,12,0.0000,-,-,0,8,8,0,8,801.5
멀뫼사거리-북 (남향),일·공휴일,13,0.0000,-,-,0,8,8,0,13,853.0
멀뫼사거리-북 (남향),일·공휴일,13,0.2000,-,-,0,10,8,0,8,885.0
멀뫼사거리-북 (남향),일·공휴일,13,0.0000,-,-,0,8,8,0,8,818.5
멀뫼사거리-북 (남향),일·공휴일,14,0.0000,-,-,0,8,8,0,12,816.0
멀뫼사거리-북 (남향),일·공휴일,14,0.2000,-,-,0,10,8,0,8,868.5
멀뫼사거리-북 (남향),일·공휴일,14,0.0000,-,-,0,8,8,0,8,807.5
멀뫼사거리-북 (남향),일·공휴일,15,0.0000,-,-,0,8,8,0,13,802.0
멀뫼사거리-북 (남향),일·공휴일,15,0.2000,-,-,0,10,8,0,8,862.0
멀뫼사거리-북 (남향),일·공휴일,15,0.0000,-,-,0,8,8,0,8,803.5
멀뫼사거리-북 (남향),일·공휴일,16,0.0000,-,-,0,8,8,0,12,849.0
멀뫼사거리-북 (남향),일·공휴일,16,0.2000,-,-,0,10,8,0,8,849.0
멀뫼사거리-북 (남향),일·공휴일,16,0.0000,-,-,0,8,8,0,8,814.5
멀뫼사거리-북 (남향),일·공휴일,17,0.0000,-,-,0,8,8,0,12,840.0
멀뫼사거리-북 (남향),일·공휴일,17,0.2000,-,-,0,10,8,0,8,844.0
멀뫼사거리-북 (남향),일·공휴일,17,0.0000,-,-,0,8,8,0,8,853.0
멀뫼사거리-북 (남향),일·공휴일,18,0.0000,-,-,0,8,8,0,12,739.5
멀뫼사거리-북 (남향),일·공휴일,18,0.2000,-,-,0,10,8,0,8,768.0
멀뫼사거리-북 (남향),일·공휴일,18,0.0000,-,-,0,8,8,0,8,775.0
멀뫼사거리-북 (남향),일·공휴일,19,0.0000,-,-,0,8,8,0,12,601.0
멀뫼사거리-북 (남향),일·공휴일,19,0.2000,-,-,0,10,8,0,8,677.5
멀뫼사거리-북 (남향),일·공휴일,19,0.0000,-,-,0,8,8,0,8,686.0
멀뫼사거리-북 (남향),일·공휴일,20,0.0000,-,-,0,8,8,0,12,591.0
멀뫼사거리-북 (남향),일·공휴일,20,0.2000,-,-,0,10,8,0,8,598.0
멀뫼사거리-북 (남향),일·공휴일,20,0.0000,-,-,0,8,8,0,8,653.0
멀뫼사거리-북 (남향),일·공휴일,21,0.0000,-,-,0,8,8,0,12,484.0
멀뫼사거리-북 (남향),일·공휴일,21,0.2000,-,-,0,10,8,0,8,512.5
멀뫼사거리-북 (남향),일·공휴일,21,0.0000,-,-,0,8,8,0,8,578.0
멀뫼사거리-북 (남향),일·공휴일,22,0.0000,-,-,0,8,8,0,12,355.0
멀뫼사거리-북 (남향),일·공휴일,22,0.2000,-,-,0,10,8,0,8,355.0
멀뫼사거리-북 (남향),일·공휴일,22,0.0000,-,-,0,8,8,0,8,377.0
멀뫼사거리-북 (남향),일·공휴일,23,0.0000,-,-,0,8,8,0,12,212.5
멀뫼사거리-북 (남향),일·공휴일,23,0.2000,-,-,0,10,8,0,8,231.0
멀뫼사거리-북 (남향),일·공휴일,23,0.0000,-,-,0,8,8,0,8,230.0
